pr_url,base_sha,head_sha,scope,manifest_sha256,engine,exit_code,catalog_count,inventory_count,inventory_names,decision,root_status,edge_count,warnings
https://github.com/PDC-ESIA/AI4ES/pull/229,29bdbfc19ff5346c3cc90ca585134c4c6e7d05cd,097ba49f171ec400c08bc18a90ba2002028bb582,adk,6bff424e1b1a36c0f6033942394166f7a58bd864d02e979311f47d077e172560,main,0,0,0,[],insufficient_evidence,unknown,0,"[""Google ADK agent 'coder_agent' wraps a tool whose function 'tool_criar_arquivo' is not defined in this module."", ""Google ADK agent 'coder_agent' wraps a tool whose function 'tool_git_add' is not defined in this module."", ""Google ADK agent 'coder_agent' wraps a tool whose function 'tool_git_commit' is not defined in this module."", ""Google ADK agent 'coder_agent' wraps a tool whose function 'tool_git_checkout' is not defined in this module."", ""Google ADK agent 'orchestrator' has a tool expression that could not be statically resolved."", ""Google ADK agent 'glossario_agent' wraps a tool whose function 'extract_text' is not defined in this module."", ""Google ADK agent 'glossario_agent' wraps a tool whose function 'run_slicer' is not defined in this module."", ""Google ADK agent 'glossario_agent' wraps a tool whose function 'run_search' is not defined in this module."", ""Google ADK agent 'glossario_agent' wraps a tool whose function 'add_to_glossary' is not defined in this module."", ""Google ADK agent 'glossario_agent' wraps a tool whose function 'check_glossary' is not defined in this module."", ""Google ADK agent 'glossario_agent' wraps a tool whose function 'gerar_doubt_artifact' is not defined in this module."", ""Google ADK agent 'requirements_agent' wraps a tool whose function 'run_slicer' is not defined in this module."", ""Google ADK agent 'requirements_agent' wraps a tool whose function 'ler_chunk' is not defined in this module."", ""Google ADK agent 'requirements_agent' wraps a tool whose function 'gerar_doubt_artifact' is not defined in this module."", ""Google ADK agent 'requirements_agent' wraps a tool whose function 'tool_salvar_artefato_requisito' is not defined in this module."", ""Google ADK agent 'requirements_agent' has a tool expression that could not be statically resolved."", ""Google ADK agent 'review_agent' wraps a tool whose function 'tool_ler_diff' is not defined in this module."", ""Google ADK agent 'review_agent' wraps a tool whose function 'tool_salvar_relatorio' is not defined in this module."", "".agents-shipgate-local-review.yaml:10 \u2014 CHANGE_ME placeholder at 'agent.name'; replace before treating this report as evidence."", "".agents-shipgate-local-review.yaml:13 \u2014 CHANGE_ME placeholder at 'agent.declared_purpose[0]'; replace before treating this report as evidence.""]"
https://github.com/GoogleCloudPlatform/genmedia-creative-studio/pull/1824,31f00b043e71acaefb62aa917e5e63b471902187,2ef48a320291e508edaafd31e2fab4b72f5aeced,experiments/mcp-genmedia/sample-agents/adk-genmedia-series/ad-creative-director,66185fbb92fa38dac5128bd8ca0d8443e266e993b846aebc826e88e6d8edd174,release,0,2,0,[],insufficient_evidence,partial,2,"[""Google ADK agent 'audio' references unresolved tool 'music_producer_tool'."", ""Google ADK agent 'assembler' uses a dynamic tools expression."", ""Google ADK agent 'storyboard_planner' references unresolved tool 'scriptwriter_tool'."", ""Google ADK agent 'adk_agent' references unresolved tool 'photoshoot_tool'."", ""Google ADK agent 'adk_agent' references unresolved tool 'director_tool'."", "".agents-shipgate-local-review.yaml:10 \u2014 CHANGE_ME placeholder at 'agent.name'; replace before treating this report as evidence."", "".agents-shipgate-local-review.yaml:13 \u2014 CHANGE_ME placeholder at 'agent.declared_purpose[0]'; replace before treating this report as evidence.""]"
https://github.com/GoogleCloudPlatform/genmedia-creative-studio/pull/1824,31f00b043e71acaefb62aa917e5e63b471902187,2ef48a320291e508edaafd31e2fab4b72f5aeced,experiments/mcp-genmedia/sample-agents/adk-genmedia-series/ad-creative-director,66185fbb92fa38dac5128bd8ca0d8443e266e993b846aebc826e88e6d8edd174,main,0,2,0,[],insufficient_evidence,partial,2,"[""Google ADK agent 'audio' references unresolved tool 'music_producer_tool'."", ""Google ADK agent 'assembler' uses a dynamic tools expression."", ""Google ADK agent 'storyboard_planner' references unresolved tool 'scriptwriter_tool'."", ""Google ADK agent 'adk_agent' references unresolved tool 'photoshoot_tool'."", ""Google ADK agent 'adk_agent' references unresolved tool 'director_tool'."", "".agents-shipgate-local-review.yaml:10 \u2014 CHANGE_ME placeholder at 'agent.name'; replace before treating this report as evidence."", "".agents-shipgate-local-review.yaml:13 \u2014 CHANGE_ME placeholder at 'agent.declared_purpose[0]'; replace before treating this report as evidence.""]"
https://github.com/rootwarp/magi-system/pull/4,ed74f3be673c513e61c3bc9268fef04f584197ff,fbf7ff74f44fb27b02ddfc2795834b637ab83b4e,.,5c2478f47878ae8882d4f7c11cad4441c9b335a2f0168bef44709199ecabd5aa,release,0,0,0,[],insufficient_evidence,unknown,0,"[""Google ADK agent 'gemini_agent' references unresolved tool 'google_search'."", ""Google ADK agent 'grok_agent' references unresolved tool 'chain_of_thought'."", ""Google ADK agent 'grok_agent' references unresolved tool 'compare_options'."", ""Google ADK agent 'openai_agent' references unresolved tool 'analyze_code'."", ""Google ADK agent 'openai_agent' references unresolved tool 'generate_code'."", "".agents-shipgate-local-review.yaml:10 \u2014 CHANGE_ME placeholder at 'agent.name'; replace before treating this report as evidence."", "".agents-shipgate-local-review.yaml:13 \u2014 CHANGE_ME placeholder at 'agent.declared_purpose[0]'; replace before treating this report as evidence.""]"
https://github.com/rootwarp/magi-system/pull/4,ed74f3be673c513e61c3bc9268fef04f584197ff,fbf7ff74f44fb27b02ddfc2795834b637ab83b4e,.,5c2478f47878ae8882d4f7c11cad4441c9b335a2f0168bef44709199ecabd5aa,main,0,0,0,[],insufficient_evidence,unknown,0,"[""Google ADK agent 'gemini_agent' references unresolved tool 'google_search'."", ""Google ADK agent 'grok_agent' references unresolved tool 'chain_of_thought'."", ""Google ADK agent 'grok_agent' references unresolved tool 'compare_options'."", ""Google ADK agent 'openai_agent' references unresolved tool 'analyze_code'."", ""Google ADK agent 'openai_agent' references unresolved tool 'generate_code'."", "".agents-shipgate-local-review.yaml:10 \u2014 CHANGE_ME placeholder at 'agent.name'; replace before treating this report as evidence."", "".agents-shipgate-local-review.yaml:13 \u2014 CHANGE_ME placeholder at 'agent.declared_purpose[0]'; replace before treating this report as evidence.""]"
https://github.com/ferryhe/ai_actuary/pull/36,1670dd7c8bb1792ed8792357168548141adac0cc,5e274951b9a789e21afea7c862b68dffb85e2303,.,81f533bbb673ae927aae4a32380a84741e21083234c312b188bd69b034f65a19,release,0,0,0,[],insufficient_evidence,partial,0,"[""Google ADK agent 'ai_actuary_developer' uses a dynamic tools expression."", "".agents-shipgate-local-review.yaml:13 \u2014 CHANGE_ME placeholder at 'agent.declared_purpose[0]'; replace before treating this report as evidence.""]"
https://github.com/ferryhe/ai_actuary/pull/36,1670dd7c8bb1792ed8792357168548141adac0cc,5e274951b9a789e21afea7c862b68dffb85e2303,.,81f533bbb673ae927aae4a32380a84741e21083234c312b188bd69b034f65a19,main,0,0,0,[],insufficient_evidence,partial,0,"[""Google ADK agent 'ai_actuary_developer' uses a dynamic tools expression."", "".agents-shipgate-local-review.yaml:13 \u2014 CHANGE_ME placeholder at 'agent.declared_purpose[0]'; replace before treating this report as evidence.""]"
https://github.com/rafliogun49/scopeiq/pull/2,edf6d5c0a8fbb692f1e117df77eb7ba1d63ba699,fb0d02045b357e96ebf4cdc451e1000784bf26f7,backend,2bf6585af58a1bf7ce01768caad49bf56f65df8abf1b037fb09b9708108377dc,release,0,5,0,[],insufficient_evidence,unknown,5,"["".agents-shipgate-local-review.yaml:13 \u2014 CHANGE_ME placeholder at 'agent.declared_purpose[0]'; replace before treating this report as evidence.""]"
https://github.com/rafliogun49/scopeiq/pull/2,edf6d5c0a8fbb692f1e117df77eb7ba1d63ba699,fb0d02045b357e96ebf4cdc451e1000784bf26f7,backend,2bf6585af58a1bf7ce01768caad49bf56f65df8abf1b037fb09b9708108377dc,main,0,5,0,[],insufficient_evidence,unknown,5,"["".agents-shipgate-local-review.yaml:13 \u2014 CHANGE_ME placeholder at 'agent.declared_purpose[0]'; replace before treating this report as evidence.""]"
https://github.com/Bousef/shadesmith/pull/3,f6c40badb156437cb99e6a96cd1697a3a3801f2d,5bf3b253351dc1d9c2adc8b0b018d7542e11d207,.,5564d6d74c160ac6b9fadf9ec9f153f7297fd1db673dc17aa809d83edf152bae,release,0,2,2,"[""calculate_shade_percentage"", ""get_project_info""]",insufficient_evidence,structural,2,"["".agents-shipgate-local-review.yaml:10 \u2014 CHANGE_ME placeholder at 'agent.name'; replace before treating this report as evidence."", "".agents-shipgate-local-review.yaml:13 \u2014 CHANGE_ME placeholder at 'agent.declared_purpose[0]'; replace before treating this report as evidence.""]"
https://github.com/Bousef/shadesmith/pull/3,f6c40badb156437cb99e6a96cd1697a3a3801f2d,5bf3b253351dc1d9c2adc8b0b018d7542e11d207,.,5564d6d74c160ac6b9fadf9ec9f153f7297fd1db673dc17aa809d83edf152bae,main,0,2,2,"[""calculate_shade_percentage"", ""get_project_info""]",insufficient_evidence,structural,2,"["".agents-shipgate-local-review.yaml:10 \u2014 CHANGE_ME placeholder at 'agent.name'; replace before treating this report as evidence."", "".agents-shipgate-local-review.yaml:13 \u2014 CHANGE_ME placeholder at 'agent.declared_purpose[0]'; replace before treating this report as evidence.""]"
https://github.com/Davii-Ng/SoulSync/pull/3,3ec04183738720fc07fc27fdaba9ce395b64f5d2,02a61be40ac0da71f24f87e0525d11e7692d9751,.,82dd8a88e330a1a2e0229945bb03b83d1fb281a17e3cb3d281e1b134e63d017a,release,0,2,2,"[""analyze_emotion"", ""suggest_resource""]",insufficient_evidence,structural,2,"["".agents-shipgate-local-review.yaml:13 \u2014 CHANGE_ME placeholder at 'agent.declared_purpose[0]'; replace before treating this report as evidence.""]"
https://github.com/Davii-Ng/SoulSync/pull/3,3ec04183738720fc07fc27fdaba9ce395b64f5d2,02a61be40ac0da71f24f87e0525d11e7692d9751,.,82dd8a88e330a1a2e0229945bb03b83d1fb281a17e3cb3d281e1b134e63d017a,main,0,2,2,"[""analyze_emotion"", ""suggest_resource""]",insufficient_evidence,structural,2,"["".agents-shipgate-local-review.yaml:13 \u2014 CHANGE_ME placeholder at 'agent.declared_purpose[0]'; replace before treating this report as evidence.""]"
https://github.com/Rishwanth738/Cric_master/pull/1,66f66a7bde1ba9562a849484e0f5289d0f03b1d5,01ab9279a3df014cf3297df2251fd90eca18f439,.,25fb5981bda1e5fc585132218cf085dc83540f86efe8a7224881f5235f0d43ea,release,0,0,0,[],insufficient_evidence,unknown,0,"["".agents-shipgate-local-review.yaml:10 \u2014 CHANGE_ME placeholder at 'agent.name'; replace before treating this report as evidence."", "".agents-shipgate-local-review.yaml:13 \u2014 CHANGE_ME placeholder at 'agent.declared_purpose[0]'; replace before treating this report as evidence.""]"
https://github.com/Rishwanth738/Cric_master/pull/1,66f66a7bde1ba9562a849484e0f5289d0f03b1d5,01ab9279a3df014cf3297df2251fd90eca18f439,.,25fb5981bda1e5fc585132218cf085dc83540f86efe8a7224881f5235f0d43ea,main,0,0,0,[],insufficient_evidence,unknown,0,"["".agents-shipgate-local-review.yaml:10 \u2014 CHANGE_ME placeholder at 'agent.name'; replace before treating this report as evidence."", "".agents-shipgate-local-review.yaml:13 \u2014 CHANGE_ME placeholder at 'agent.declared_purpose[0]'; replace before treating this report as evidence.""]"
https://github.com/jpka/attest/pull/3,10e1f949d48b5349a180677c41c4ba30deab943d,cab295001ec01e7fca388acee67842c6f53b5150,agents/attest_orchestrator,a5b77d271c9515ffa209ed7d537fced3a4dd9588608ef844923819932247425a,release,0,3,3,"[""list_covered_firms"", ""append_evidence"", ""get_adv_ground_truth""]",insufficient_evidence,structural,3,"[""Google ADK agent 'attest_orchestrator' has a tool expression that could not be statically resolved."", "".agents-shipgate-local-review.yaml:13 \u2014 CHANGE_ME placeholder at 'agent.declared_purpose[0]'; replace before treating this report as evidence.""]"
https://github.com/jpka/attest/pull/3,10e1f949d48b5349a180677c41c4ba30deab943d,cab295001ec01e7fca388acee67842c6f53b5150,agents/attest_orchestrator,a5b77d271c9515ffa209ed7d537fced3a4dd9588608ef844923819932247425a,main,0,3,3,"[""list_covered_firms"", ""append_evidence"", ""get_adv_ground_truth""]",insufficient_evidence,structural,3,"[""Google ADK agent 'attest_orchestrator' has a tool expression that could not be statically resolved."", "".agents-shipgate-local-review.yaml:13 \u2014 CHANGE_ME placeholder at 'agent.declared_purpose[0]'; replace before treating this report as evidence.""]"
https://github.com/zendah21/capstone_project/pull/3,d146c20e937155d29d0f9ade77af9be2001f6f20,1fcb28ca619c1d681df481f4236c26775e961e4d,meal_planner_agent,8536a2087c115c1a5ead23ff5abc1ac3efce205a0a45ce0d4693ac35d3d2ea21,release,0,2,2,"[""execute_sql"", ""inspect_schema""]",insufficient_evidence,structural,2,"[""Google ADK agent 'meal_planner_agent' references unresolved tool 'load_memory'."", "".agents-shipgate-local-review.yaml:13 \u2014 CHANGE_ME placeholder at 'agent.declared_purpose[0]'; replace before treating this report as evidence.""]"
https://github.com/zendah21/capstone_project/pull/3,d146c20e937155d29d0f9ade77af9be2001f6f20,1fcb28ca619c1d681df481f4236c26775e961e4d,meal_planner_agent,8536a2087c115c1a5ead23ff5abc1ac3efce205a0a45ce0d4693ac35d3d2ea21,main,0,2,2,"[""execute_sql"", ""inspect_schema""]",insufficient_evidence,structural,2,"[""Google ADK agent 'meal_planner_agent' references unresolved tool 'load_memory'."", "".agents-shipgate-local-review.yaml:13 \u2014 CHANGE_ME placeholder at 'agent.declared_purpose[0]'; replace before treating this report as evidence.""]"
https://github.com/visulate/visulate-for-oracle/pull/526,0d6b6d00412532dbd1bfcab22cd7f7074cee4d42,794b8bd41072ab5ad4b2c90c83854806e7c31a37,ai-agent/root_agent,1c725366647dd6cd73785a2be3d64e2ac292ca5a8c2e5ac0a7cd8bf25550ebfa,release,0,0,0,[],insufficient_evidence,structural,0,"[""Google ADK agent 'visulate_root_agent' references unresolved tool 'nl2sql_tool'."", ""Google ADK agent 'visulate_root_agent' references unresolved tool 'analysis_tool'."", ""Google ADK agent 'visulate_root_agent' references unresolved tool 'comment_tool'."", ""Google ADK agent 'visulate_root_agent' references unresolved tool 'schema_tool'."", ""Google ADK agent 'visulate_root_agent' references unresolved tool 'erd_tool'."", ""Google ADK agent 'visulate_root_agent' references unresolved tool 'invalid_objects_tool'."", ""Google ADK agent 'visulate_root_agent' references unresolved tool 'app_developer_tool'."", ""Google ADK agent 'visulate_root_agent' references unresolved tool 'test_data_tool'."", ""Google ADK agent 'visulate_root_agent' references unresolved tool 'comparison_tool'."", ""Google ADK agent 'visulate_root_agent' references unresolved tool 'read_memory_tool'."", ""Google ADK agent 'visulate_root_agent' references unresolved tool 'save_memory_tool'."", "".agents-shipgate-local-review.yaml:13 \u2014 CHANGE_ME placeholder at 'agent.declared_purpose[0]'; replace before treating this report as evidence.""]"
https://github.com/visulate/visulate-for-oracle/pull/526,0d6b6d00412532dbd1bfcab22cd7f7074cee4d42,794b8bd41072ab5ad4b2c90c83854806e7c31a37,ai-agent/root_agent,1c725366647dd6cd73785a2be3d64e2ac292ca5a8c2e5ac0a7cd8bf25550ebfa,main,0,0,0,[],insufficient_evidence,structural,0,"[""Google ADK agent 'visulate_root_agent' references unresolved tool 'nl2sql_tool'."", ""Google ADK agent 'visulate_root_agent' references unresolved tool 'analysis_tool'."", ""Google ADK agent 'visulate_root_agent' references unresolved tool 'comment_tool'."", ""Google ADK agent 'visulate_root_agent' references unresolved tool 'schema_tool'."", ""Google ADK agent 'visulate_root_agent' references unresolved tool 'erd_tool'."", ""Google ADK agent 'visulate_root_agent' references unresolved tool 'invalid_objects_tool'."", ""Google ADK agent 'visulate_root_agent' references unresolved tool 'app_developer_tool'."", ""Google ADK agent 'visulate_root_agent' references unresolved tool 'test_data_tool'."", ""Google ADK agent 'visulate_root_agent' references unresolved tool 'comparison_tool'."", ""Google ADK agent 'visulate_root_agent' references unresolved tool 'read_memory_tool'."", ""Google ADK agent 'visulate_root_agent' references unresolved tool 'save_memory_tool'."", "".agents-shipgate-local-review.yaml:13 \u2014 CHANGE_ME placeholder at 'agent.declared_purpose[0]'; replace before treating this report as evidence.""]"
https://github.com/ayushmorbar/OptiBuild/pull/19,b976209fd4059c1aba65f409a76cc18ebd62d808,3ef91f4ce60175c8c54c631ef48e523b132d915b,.,28f42e3b2386306839782f860e28106f8298a7262112e4791bec36b0358a2212,release,0,8,0,[],insufficient_evidence,unknown,1,"[""Google ADK agent 'root_agent' references unresolved tool 'safety_guard_tool'."", ""Google ADK agent 'solver_specialist' references unresolved tool 'toolset'."", "".agents-shipgate-local-review.yaml:13 \u2014 CHANGE_ME placeholder at 'agent.declared_purpose[0]'; replace before treating this report as evidence.""]"
https://github.com/ayushmorbar/OptiBuild/pull/19,b976209fd4059c1aba65f409a76cc18ebd62d808,3ef91f4ce60175c8c54c631ef48e523b132d915b,.,28f42e3b2386306839782f860e28106f8298a7262112e4791bec36b0358a2212,main,0,8,0,[],insufficient_evidence,unknown,1,"[""Google ADK agent 'root_agent' references unresolved tool 'safety_guard_tool'."", ""Google ADK agent 'solver_specialist' references unresolved tool 'toolset'."", "".agents-shipgate-local-review.yaml:13 \u2014 CHANGE_ME placeholder at 'agent.declared_purpose[0]'; replace before treating this report as evidence.""]"
https://github.com/yazhi-lem/open-sangam/pull/68,c14337244f17f1cb5ba8b40156c556cc506933a5,d0a03b7cca391577443ef485ae5f9aea7e579c46,agents/avai,17c7ec78f576f66da0e7c2adf3bfa23f1171640b04946e4514f60838f4e2ee93,release,0,0,0,[],insufficient_evidence,unknown,0,"[""Google ADK agent 'avvaiyar' references unresolved tool 'get_verse'."", ""Google ADK agent 'avvaiyar' references unresolved tool 'search_verses'."", ""Google ADK agent 'avvaiyar' references unresolved tool 'list_poems'."", ""Google ADK agent 'avvaiyar' references unresolved tool 'query_knowledge_graph'."", ""Google ADK agent 'avvaiyar' references unresolved tool 'get_tinai_context'."", ""Google ADK agent 'kapilar' references unresolved tool 'get_verse'."", ""Google ADK agent 'kapilar' references unresolved tool 'search_verses'."", ""Google ADK agent 'kapilar' references unresolved tool 'get_tinai_context'."", ""Google ADK agent 'nakkirar' references unresolved tool 'get_verse'."", ""Google ADK agent 'nakkirar' references unresolved tool 'search_verses'."", ""Google ADK agent 'nakkirar' references unresolved tool 'query_knowledge_graph'."", ""Google ADK agent 'nakkirar' references unresolved tool 'get_tinai_context'."", "".agents-shipgate-local-review.yaml:10 \u2014 CHANGE_ME placeholder at 'agent.name'; replace before treating this report as evidence."", "".agents-shipgate-local-review.yaml:13 \u2014 CHANGE_ME placeholder at 'agent.declared_purpose[0]'; replace before treating this report as evidence.""]"
https://github.com/yazhi-lem/open-sangam/pull/68,c14337244f17f1cb5ba8b40156c556cc506933a5,d0a03b7cca391577443ef485ae5f9aea7e579c46,agents/avai,17c7ec78f576f66da0e7c2adf3bfa23f1171640b04946e4514f60838f4e2ee93,main,0,0,0,[],insufficient_evidence,unknown,0,"[""Google ADK agent 'avvaiyar' references unresolved tool 'get_verse'."", ""Google ADK agent 'avvaiyar' references unresolved tool 'search_verses'."", ""Google ADK agent 'avvaiyar' references unresolved tool 'list_poems'."", ""Google ADK agent 'avvaiyar' references unresolved tool 'query_knowledge_graph'."", ""Google ADK agent 'avvaiyar' references unresolved tool 'get_tinai_context'."", ""Google ADK agent 'kapilar' references unresolved tool 'get_verse'."", ""Google ADK agent 'kapilar' references unresolved tool 'search_verses'."", ""Google ADK agent 'kapilar' references unresolved tool 'get_tinai_context'."", ""Google ADK agent 'nakkirar' references unresolved tool 'get_verse'."", ""Google ADK agent 'nakkirar' references unresolved tool 'search_verses'."", ""Google ADK agent 'nakkirar' references unresolved tool 'query_knowledge_graph'."", ""Google ADK agent 'nakkirar' references unresolved tool 'get_tinai_context'."", "".agents-shipgate-local-review.yaml:10 \u2014 CHANGE_ME placeholder at 'agent.name'; replace before treating this report as evidence."", "".agents-shipgate-local-review.yaml:13 \u2014 CHANGE_ME placeholder at 'agent.declared_purpose[0]'; replace before treating this report as evidence.""]"
https://github.com/dream-horizon-org/pulse/pull/359,ad10357cf8c6cd32ed66eed7601cb003452a4b39,8760a4bca1ccf64448e5f796810c88a4ff378338,pulse_ai,6c2c2d821af7568ac3d7dfedeb2917bc09ab8b277e27e253c76e30695ddf2306,release,0,0,0,[],insufficient_evidence,unknown,0,"[""Google ADK agent 'em_agent' references unresolved tool 'query_interactions'."", ""Google ADK agent 'em_agent' references unresolved tool 'query_alerts'."", ""Google ADK agent 'em_agent' references unresolved tool 'query_interaction_health'."", ""Google ADK agent 'em_agent' references unresolved tool 'query_interaction_metrics'."", ""Google ADK agent 'em_agent' references unresolved tool 'query_interaction_sessions'."", ""Google ADK agent 'em_agent' references unresolved tool 'breakdown_interaction'."", ""Google ADK agent 'em_agent' references unresolved tool 'calculate'."", ""Google ADK agent 'adk_agent' references unresolved tool 'create_chart'."", ""Google ADK agent 'adk_agent' references unresolved tool 'create_table'."", "".agents-shipgate-local-review.yaml:10 \u2014 CHANGE_ME placeholder at 'agent.name'; replace before treating this report as evidence."", "".agents-shipgate-local-review.yaml:13 \u2014 CHANGE_ME placeholder at 'agent.declared_purpose[0]'; replace before treating this report as evidence.""]"
https://github.com/dream-horizon-org/pulse/pull/359,ad10357cf8c6cd32ed66eed7601cb003452a4b39,8760a4bca1ccf64448e5f796810c88a4ff378338,pulse_ai,6c2c2d821af7568ac3d7dfedeb2917bc09ab8b277e27e253c76e30695ddf2306,main,0,0,0,[],insufficient_evidence,unknown,0,"[""Google ADK agent 'em_agent' references unresolved tool 'query_interactions'."", ""Google ADK agent 'em_agent' references unresolved tool 'query_alerts'."", ""Google ADK agent 'em_agent' references unresolved tool 'query_interaction_health'."", ""Google ADK agent 'em_agent' references unresolved tool 'query_interaction_metrics'."", ""Google ADK agent 'em_agent' references unresolved tool 'query_interaction_sessions'."", ""Google ADK agent 'em_agent' references unresolved tool 'breakdown_interaction'."", ""Google ADK agent 'em_agent' references unresolved tool 'calculate'."", ""Google ADK agent 'adk_agent' references unresolved tool 'create_chart'."", ""Google ADK agent 'adk_agent' references unresolved tool 'create_table'."", "".agents-shipgate-local-review.yaml:10 \u2014 CHANGE_ME placeholder at 'agent.name'; replace before treating this report as evidence."", "".agents-shipgate-local-review.yaml:13 \u2014 CHANGE_ME placeholder at 'agent.declared_purpose[0]'; replace before treating this report as evidence.""]"
